schedule,seed,block,temperature,eave,final_energy,escaped
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1965,27,6.46108188923,32.8331010904,34.0042193864,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1965,28,5.8149737003,27.5307925799,34.0042193864,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1965,29,5.23347633027,34.0931754271,34.0042193864,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1965,30,4.71012869725,32.1014570436,34.0042193864,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1965,31,4.23911582752,27.4082378961,34.0042193864,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1965,32,3.81520424477,28.3939444662,34.0042193864,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1965,33,3.43368382029,24.168095611,34.0042193864,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1965,34,3.09031543826,25.2119344456,34.0042193864,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1965,35,2.78128389444,25.0790527374,34.0042193864,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,1,100,40.0280516219,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,2,90,50.2267457593,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,3,81,43.989425292,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,4,72.9,47.4416791951,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,5,65.61,45.7957346399,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,6,59.049,48.4150308486,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,7,53.1441,44.6557365942,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,8,47.82969,47.0395757298,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,9,43.046721,41.9482245618,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,10,38.7420489,37.472028256,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,11,34.86784401,49.4640874627,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,12,31.381059609,44.13821198,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,13,28.2429536481,45.4599540174,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,14,25.4186582833,40.9471334335,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,15,22.876792455,35.3623644034,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,16,20.5891132095,40.9737593451,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,17,18.5302018885,43.0220059831,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,18,16.6771816997,39.8977662882,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,19,15.0094635297,37.6242241912,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,20,13.5085171767,41.9500216026,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,21,12.1576654591,38.8061788726,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,22,10.9418989132,43.0509256344,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,23,9.84770902184,34.0318580694,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,24,8.86293811965,36.226593896,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,25,7.97664430769,41.2385682795,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,26,7.17897987692,36.0661270352,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,27,6.46108188923,32.5883011028,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,28,5.8149737003,32.657274707,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,29,5.23347633027,26.2961979688,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,30,4.71012869725,30.4259707418,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,31,4.23911582752,27.4243047768,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,32,3.81520424477,23.0709658062,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,33,3.43368382029,24.7030189997,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,34,3.09031543826,21.6952816724,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1966,35,2.78128389444,18.4730920986,14.5587605972,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,1,100,49.2388979463,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,2,90,44.4911990506,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,3,81,50.789769929,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,4,72.9,49.6445871375,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,5,65.61,44.9299640769,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,6,59.049,42.5699054436,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,7,53.1441,49.238419013,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,8,47.82969,49.8577719716,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,9,43.046721,41.259254273,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,10,38.7420489,45.7828849897,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,11,34.86784401,46.2372312171,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,12,31.381059609,50.8936021773,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,13,28.2429536481,31.7113427852,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,14,25.4186582833,48.3868208531,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,15,22.876792455,36.9326458661,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,16,20.5891132095,44.7850225299,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,17,18.5302018885,42.749728829,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,18,16.6771816997,43.9807191046,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,19,15.0094635297,48.6740511952,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,20,13.5085171767,38.7127348153,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,21,12.1576654591,42.9495490038,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,22,10.9418989132,35.3756407601,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,23,9.84770902184,38.0822507473,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,24,8.86293811965,32.3137292276,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,25,7.97664430769,27.7094363057,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,26,7.17897987692,32.8166575627,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,27,6.46108188923,33.8138123425,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,28,5.8149737003,29.2183603126,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,29,5.23347633027,31.0752035499,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,30,4.71012869725,28.9462008738,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,31,4.23911582752,25.7101870237,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,32,3.81520424477,27.0314477899,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,33,3.43368382029,26.6352026344,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,34,3.09031543826,21.4618630901,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1967,35,2.78128389444,19.1766410957,14.0016301674,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,1,100,45.9690588999,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,2,90,44.2929142034,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,3,81,44.6010799299,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,4,72.9,44.641558157,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,5,65.61,51.2083109219,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,6,59.049,47.2049464069,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,7,53.1441,41.6274571896,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,8,47.82969,43.1148134254,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,9,43.046721,46.5779748212,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,10,38.7420489,49.5014521701,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,11,34.86784401,43.9205823345,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,12,31.381059609,42.1218338387,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,13,28.2429536481,45.2034656082,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,14,25.4186582833,43.8905560232,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,15,22.876792455,47.0423462084,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,16,20.5891132095,40.8230641708,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,17,18.5302018885,39.4023157626,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,18,16.6771816997,40.9373930626,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,19,15.0094635297,40.9781061993,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,20,13.5085171767,35.7473078211,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,21,12.1576654591,39.7153239122,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,22,10.9418989132,39.4330723816,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,23,9.84770902184,39.9853785424,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,24,8.86293811965,37.7188391063,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,25,7.97664430769,38.3354948476,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,26,7.17897987692,32.9542420308,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,27,6.46108188923,34.0784866218,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,28,5.8149737003,30.9888320317,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,29,5.23347633027,34.183336087,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,30,4.71012869725,29.0065132796,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,31,4.23911582752,25.0872671764,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,32,3.81520424477,25.7369137406,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,33,3.43368382029,23.4889688514,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,34,3.09031543826,21.6910999427,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1968,35,2.78128389444,24.5510086993,14.2151016914,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,1,100,43.4780582471,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,2,90,47.4873562275,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,3,81,47.3838996844,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,4,72.9,52.2220615393,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,5,65.61,46.8179022504,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,6,59.049,49.0539004183,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,7,53.1441,44.2108030327,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,8,47.82969,47.6074856278,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,9,43.046721,42.0948432424,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,10,38.7420489,40.4752543259,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,11,34.86784401,48.9940587136,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,12,31.381059609,47.3510521506,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,13,28.2429536481,38.2389818472,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,14,25.4186582833,42.7659060415,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,15,22.876792455,42.5934335471,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,16,20.5891132095,40.7937969459,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,17,18.5302018885,41.2009271887,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,18,16.6771816997,42.4038312236,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,19,15.0094635297,45.4777446694,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,20,13.5085171767,43.2527207361,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,21,12.1576654591,39.8295685645,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,22,10.9418989132,39.2877924143,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,23,9.84770902184,43.0125903237,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,24,8.86293811965,39.302970213,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,25,7.97664430769,38.6702116223,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,26,7.17897987692,39.2012672351,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,27,6.46108188923,31.1725014162,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,28,5.8149737003,31.1529234416,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,29,5.23347633027,29.9450835957,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,30,4.71012869725,27.8924581379,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,31,4.23911582752,25.4614420854,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,32,3.81520424477,25.124228703,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,33,3.43368382029,28.4435204756,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,34,3.09031543826,22.5776506961,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1969,35,2.78128389444,21.6627073541,31.749366225,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,1,100,45.256514258,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,2,90,45.1545607706,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,3,81,49.3766270136,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,4,72.9,48.3587385621,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,5,65.61,42.4420266456,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,6,59.049,38.4033638431,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,7,53.1441,52.2850160839,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,8,47.82969,48.0683065857,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,9,43.046721,47.9010828643,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,10,38.7420489,42.6320104883,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,11,34.86784401,42.7554595689,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,12,31.381059609,44.9903980538,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,13,28.2429536481,43.2147767963,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,14,25.4186582833,43.3634469069,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,15,22.876792455,46.9314812528,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,16,20.5891132095,39.3545832156,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,17,18.5302018885,42.3891925946,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,18,16.6771816997,46.8884786443,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,19,15.0094635297,39.8885335813,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,20,13.5085171767,42.8381920035,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,21,12.1576654591,36.2935791688,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,22,10.9418989132,41.8777136307,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,23,9.84770902184,37.7613972963,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,24,8.86293811965,37.5261219549,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,25,7.97664430769,32.2980011772,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,26,7.17897987692,34.4839391184,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,27,6.46108188923,28.9173896115,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,28,5.8149737003,38.3118202699,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,29,5.23347633027,32.5423742647,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,30,4.71012869725,30.5734454877,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,31,4.23911582752,32.0546676306,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,32,3.81520424477,23.0071662994,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,33,3.43368382029,23.5575964189,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,34,3.09031543826,27.5347091427,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1970,35,2.78128389444,20.4374038315,17.9062742871,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,1,100,49.2630100639,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,2,90,41.7751540236,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,3,81,46.0870013489,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,4,72.9,45.2359037023,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,5,65.61,39.6119377843,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,6,59.049,44.8185604512,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,7,53.1441,47.3059664991,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,8,47.82969,42.2877103865,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,9,43.046721,46.8469460893,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,10,38.7420489,44.6368941689,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,11,34.86784401,45.9966746411,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,12,31.381059609,51.0098374941,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,13,28.2429536481,43.5632760029,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,14,25.4186582833,42.4132086905,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,15,22.876792455,42.2829917256,19.8169706018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1971,16,20.5891132095,43.0392295754,19.8169706018,0
